5808	115	10009
10203	73	5700
4723	86	5846
757	10	1605
6563	165	10920
2339	70	631
7048	14	4710
261	50	10165
4166	191	4396
1618	109	1617
10201	189	5460
5071	12	662
11767	177	4185
12445	149	2913
6280	191	464
12569	4	4519
8074	149	1836
12979	127	12940
2196	159	1395
6880	11	11076
7053	6	13588
11332	143	10403
233	188	12986
11176	4	796
12813	7	8985
11436	209	13017
12445	149	10036
1200	9	4230
414	188	10390
8162	8	13170
2797	152	977
3852	148	3680
11353	12	11374
6802	96	9203
8472	100	8147
8045	90	11561
7964	4	12745
8757	14	10503
11425	10	5171
6210	191	4396
5096	196	7835
2764	93	10033
4410	117	8844
11102	7	10121
10765	196	7835
8294	179	949
9850	63	10532
10678	200	3984
10518	3	12671
12225	9	2583
1084	59	896
13158	17	8268
6756	83	9569
1979	12	11079
11556	11	11708
13571	190	14321
756	11	7586
9470	32	6448
12585	96	440
9506	200	3984
5891	199	5036
9177	158	13331
11780	85	4540
9213	96	12977
757	191	4441
7012	11	12626
11118	32	1860
3658	188	10390
4904	3	11284
13160	96	11983
13238	189	7448
3747	95	3929
307	183	1410
1740	191	11852
7246	12	4640
2767	189	310
5717	86	4353
13256	129	14107
1802	96	11983
12036	85	3897
11573	149	11783
5677	205	12892
11098	7	14014
11474	105	4489
10390	129	13952
9175	188	4458
2806	157	11843
4751	158	6491
6377	140	12264
12767	191	11852
11639	96	10555
6707	9	11330
488	9	11946
3845	88	4818
3783	44	3201
2119	128	8341
5621	129	14072
9889	163	9191
7405	191	4441
11497	128	10390
2637	158	11842
4390	154	10292
9143	10	3744
3014	9	10575
3489	186	5420
40	188	10390
51	85	1696
6952	159	11223
5825	9	10868
308	158	6572
8160	83	11322
9269	219	13442
410	58	6109
11803	96	9788
9907	12	4418
4138	10	13454
50	85	3664
9202	70	12726
950	37	4087
12773	85	8683
13108	99	2306
11392	85	12765
4282	11	719
75	13	12548
1777	140	3659
3035	13	8665
6606	129	2820
9776	10	12105
13494	19	14317
7524	93	5443
4272	158	308
5900	68	13157
9600	166	8937
9532	158	2329
3960	129	1831
521	59	124
5473	117	8937
13911	9	7962
703	100	13067
11699	105	12695
5771	58	12296
8595	191	11852
6502	85	3235
1045	3	2434
11777	74	9373
10390	129	7708
3759	85	6259
12508	96	7125
13560	96	9141
8851	13	8114
9470	9	10342
406	68	3932
7714	9	11337
13067	14	4820
1296	4	12412
2452	59	1530
2765	68	759
7894	10	7903
7992	86	4353
3963	191	1259
1594	68	1291
6572	158	308
11425	10	2581
3021	202	4892
12087	192	10254
6168	85	5294
6626	186	8663
3209	158	3680
7569	9	4225
1401	170	2977
10033	159	2024
4643	9	4905
3246	13	13532
7869	158	9232
4390	157	13094
10080	164	4587
1505	59	9987
11777	85	1696
7414	18	12878
10964	96	9784
2307	58	2397
3522	10	9011
4120	191	11852
9624	166	2462
4853	4	6348
7161	215	934
5328	173	9606
8198	68	11002
10551	6	2785
9430	78	10532
4579	149	11811
4383	190	11080
6389	9	12545
11707	95	3929
11765	178	5447
9990	85	7791
9881	157	7665
74	85	7699
13090	9	3563
5469	68	9213
11337	4	7738
6200	70	6144
8968	10	8090
13513	149	14067
2329	158	13703
2969	191	13317
1869	10	694
3328	190	3960
1531	89	11310
7030	190	1131
3035	73	10390
11500	24	10102
325	49	12702
13440	234	11523
10033	100	5742
6059	190	2526
11829	12	12639
7181	57	8327
971	173	2112
12075	106	2169
2704	191	10485
13757	128	12096
6497	158	2923
13161	188	5621
10682	96	10390
9743	166	11983
11386	96	8072
1401	170	9250
11381	10	8617
6911	191	12061
11001	188	10390
4523	10	11828
8669	3	6718
13167	73	10390
11682	209	2427
372	105	8708
11053	10	4538
3020	0	8868
6582	91	2000
6572	158	9532
4684	85	13459
387	52	13320
11254	14	12667
3371	49	2201
3376	208	8868
12552	3	13507
4558	10	4559
13180	86	4353
12457	96	9203
6712	100	3772
9797	134	10532
2728	115	9524
2878	189	3960
10390	134	10532
3483	4	418
4235	4	6980
7491	3	737
4945	190	11572
8670	12	8124
892	222	1441
2625	159	14069
12003	5	11054
13672	128	13675
4773	9	12551
12396	9	4234
11270	17	8268
8868	209	12246
4286	3	6257
7865	148	3680
4251	9	3406
2683	191	13857
13337	11	315
13131	50	10165
8367	14	4848
9201	10	6313
5534	199	5036
16	196	7835
2727	191	1259
3421	144	9665
1903	148	13332
9629	96	11510
6914	196	7835
7791	140	10584
13992	106	13740
11176	4	3466
9426	9	6820
10350	3	7982
11899	56	1964
13239	10	10829
13944	73	10390
13046	114	4884
11190	58	9086
12509	86	4353
12676	131	4267
2339	191	11676
2328	189	5460
6873	183	8873
11163	3	10965
12824	190	13794
9801	58	1989
9727	85	9767
313	70	5116
283	50	10165
6237	191	13857
8328	227	9767
460	12	5977
13274	10	5308
11872	96	10555
11142	140	1786
13982	149	8031
4571	68	6927
757	10	7251
8140	149	2498
2212	187	4353
11812	4	12958
815	85	1729
10390	129	5711
2253	129	12058
13331	156	13035
5052	156	1476
1939	186	8663
12988	176	9794
2969	223	1655
4592	152	4390
3877	11	10069
12156	100	4808
2920	152	977
6663	71	5856
13165	145	2039
3191	85	6259
14361	149	608
13293	14	10033
1453	10	3160
8411	10	1564
10390	129	1916
9991	13	13174
3423	140	2325
8568	129	2016
9225	49	12565
10989	4	10886
1999	191	13720
13902	85	1777
13011	214	4004
8023	9	5337
12882	129	6529
12339	96	440
4248	56	8953
2947	10	4835
5708	88	7489
10736	186	8663
5852	171	12737
3275	190	7448
5362	11	2459
8727	188	10390
5092	70	5555
13816	96	9784
10154	191	4396
2136	171	6196
6970	89	4940
10192	85	8432
10758	96	11983
699	10	2442
12990	162	7127
5126	12	4863
11803	96	440
8731	89	490
10033	10	12827
2148	9	11176
4656	140	12966
10873	207	4308
7304	3	1653
6845	10	7532
12795	105	12794
6973	96	6120
11384	96	11438
10914	10	4563
8685	106	4596
10011	68	7110
3498	85	4540
10390	129	3833
6507	62	12103
6873	183	13397
12559	190	12945
10449	6	2537
4626	56	12949
10336	143	9402
10828	9	6820
11497	129	813
2701	191	4441
10454	78	10532
7121	89	10651
10406	79	6046
10461	10	10987
10577	3	5446
10027	10	3727
13404	127	12940
2954	9	3481
701	100	4273
2472	158	2637
1339	73	10390
13984	11	12777
11232	87	5389
11765	178	6990
4458	129	10397
6354	10	3624
810	191	4441
6042	68	6766
2637	158	9493
5922	50	10165
10390	124	13855
3428	230	8577
3557	236	7575
8772	166	9788
12029	62	9239
4982	146	8496
7869	156	13914
4747	215	5165
5380	191	11246
10390	131	4267
11269	96	11510
6996	191	1370
1688	68	12264
9928	188	9784
10517	80	14161
4607	68	11665
4907	94	491
5611	158	7623
664	9	11946
10173	209	6318
3680	154	9910
11954	10	9940
5352	6	7767
11055	171	12972
6270	68	379
9171	202	8575
9620	191	1259
2847	9	1351
9146	140	11183
2927	191	13803
308	157	1392
531	68	10456
439	131	4370
6639	200	5036
5125	96	8116
12996	89	11310
12606	5	11103
2642	188	10390
8771	149	7393
13130	194	11983
11807	199	5036
3738	191	13720
10844	10	10261
8089	7	3970
3892	12	11425
11644	96	10390
6791	10	3237
8888	149	416
8543	78	10532
2961	128	7410
4904	3	67
1861	202	5783
1128	149	7632
11075	96	10796
5676	209	13027
7806	85	4497
7799	10	7563
7791	140	9308
5308	190	14161
1045	3	3906
5530	200	5036
4234	4	8396
5647	191	12061
3522	10	12369
10948	9	13174
8933	10	12040
6181	3	11011
13992	106	21
11265	85	1777
1088	171	14148
12551	3	13112
3151	106	12880
881	159	2383
4094	109	7166
5472	10	7995
2074	68	572
4742	68	12781
8685	177	3923
2610	32	5577
5761	115	2657
9357	10	4748
8943	96	6160
7743	73	10390
9011	68	5379
5199	3	6502
11819	96	7394
10004	215	13015
12484	96	8072
9772	95	3929
1501	96	3147
2543	89	11310
9559	128	7756
4550	57	9800
5074	12	12187
8562	9	6187
3866	0	4870
13335	155	3626
154	192	13733
4693	209	3252
387	53	5167
14340	73	11311
8336	132	10532
9784	129	2299
9300	166	6528
7725	92	12595
1797	59	5274
2715	10	2759
983	234	7127
10390	129	13777
9763	68	12130
10900	10	9676
6521	4	3581
11142	140	9750
10428	191	4396
2791	68	10802
10861	5	12813
5150	199	11682
1558	183	5187
9510	183	9537
12569	3	13906
11319	9	11946
5986	48	4893
12543	5	12269
4786	3	1179
3872	68	8381
8811	14	8904
7428	130	13415
13373	140	3959
11326	189	1187
8226	137	8726
8093	205	7128
9293	89	11310
3802	96	8072
3960	129	5037
11876	58	4582
3540	12	3578
2343	131	4370
4855	129	595
7545	9	1232
3289	174	7448
6247	179	945
10036	10	111
8462	6	7143
10607	4	2960
11946	5	10849
9811	180	3782
95	149	3458
501	9	1270
12405	96	440
6240	24	812
5844	166	9813
11083	166	1313
9540	95	3929
3971	12	2863
10330	191	4396
12534	5	8468
3902	89	11853
8274	190	14254
10877	96	11983
9822	56	1552
10004	212	4309
977	154	2498
2393	12	7904
1953	10	3888
10480	9	5053
11951	50	10165
11108	218	310
12488	57	2445
2789	129	280
5957	82	7384
5036	209	7234
681	186	5420
11430	227	1712
10644	5	12601
5032	12	3683
6377	140	10611
8807	59	11756
9983	12	5780
749	9	12543
4214	189	7448
982	5	11029
6712	100	4266
3426	100	5717
8472	100	3213
1594	68	7092
10837	68	7668
3709	189	2694
10390	129	14129
3984	209	4343
10052	180	13197
10390	131	4372
2868	9	5106
8685	177	13192
8888	149	14415
5272	85	10885
13100	230	2647
6133	6	7371
7000	152	3896
10961	191	13317
11384	73	440
8454	78	10532
11682	209	8190
2528	68	6322
10450	96	11311
4346	93	854
2745	33	12975
7491	3	14242
12709	10	3748
980	3	1240
12966	85	4656
1423	58	3969
4541	10	9980
2340	63	10532
2971	189	14161
10687	9	12541
7869	155	3680
13198	129	947
6009	85	12765
2713	9	1270
11474	105	3494
9760	96	6529
6507	62	2937
4656	140	1008
3206	22	6529
9196	16	114
9015	218	12988
10968	188	11983
11686	92	8293
1161	191	11852
440	144	8072
927	157	13333
6299	96	9784
8500	165	13381
13970	11	3182
14092	230	11977
1244	4	1492
985	12	13269
3185	10	1942
5270	3	5536
6118	42	416
1242	158	13329
8795	89	11853
11710	201	2428
8960	83	11322
3754	3	56
9158	109	4095
5425	191	13429
5274	68	8314
11497	163	14234
12543	4	4142
8318	115	9834
7765	11	5682
9614	10	9605
2851	10	5009
6298	10	7111
1454	85	8432
4758	3	11400
3960	129	8699
8464	98	3339
11603	219	3878
12654	9	12711
1164	9	10353
5329	201	6916
5510	145	9784
1838	200	3984
12119	91	9233
2201	32	10973
4761	14	8627
6840	12	2756
5852	38	5836
3753	190	7448
8891	84	5264
2890	115	13967
5105	12	8216
3115	151	4916
9653	99	425
4021	200	5036
4077	80	9930
10956	182	1264
9226	12	7564
13581	149	3767
1629	108	8884
12569	5	9383
13025	191	13317
8341	129	13691
10409	12	1937
9693	196	7835
6162	9	6479
13977	10	13547
6970	85	9767
4991	85	10885
8765	77	4838
8368	158	6336
3110	149	2784
14375	183	5173
4736	73	10390
4743	12	13382
196	148	3342
10472	128	864
10636	96	8072
13174	3	9760
12796	191	11246
2119	129	3268
10410	47	4698
12193	85	9966
3240	10	7892
4907	96	10390
7835	184	14177
5211	68	8780
9154	93	8472
8166	191	13720
7217	129	8344
9639	9	10580
2228	9	5273
734	68	5033
10019	235	9178
8699	59	12903
1450	4	7268
3984	209	10263
11869	115	9065
13992	106	12234
3385	78	10532
4154	68	4713
262	126	262
6613	10	488
667	191	1370
4103	58	8487
9673	9	3579
7892	10	9877
13185	11	2010
299	191	13317
11561	191	4396
8520	73	10390
12327	89	11853
2740	186	8663
808	149	11480
10345	3	7083
4318	109	7396
2211	57	8442
1661	24	9084
4647	55	4647
5230	96	9889
11198	190	7525
10351	3	4401
9139	96	10390
8122	165	13394
1009	96	9784
7962	3	7456
2681	96	8495
10958	96	440
13254	129	9487
5218	3	69
430	167	10525
13461	160	4584
8711	9	6519
12856	68	10611
13007	214	5676
8099	201	12899
4700	194	11920
7093	199	11682
13393	3	11018
3768	188	10390
2714	118	9141
3713	3	12126
10539	85	4540
9620	191	11863
1580	191	13803
2314	187	4087
9767	140	8016
2419	45	10532
4821	78	10532
10170	152	9871
5907	70	10405
6209	12	2713
8114	50	10165
481	14	7759
13939	186	8663
8699	45	10532
9536	3	11679
13393	3	1461
4555	191	4396
7664	58	4582
3045	47	1088
12565	152	5910
12473	158	3680
3693	191	5345
1637	13	13393
10227	12	13135
13829	129	10059
839	100	7424
8677	89	11310
12026	131	4370
13672	128	13677
5048	190	8895
5773	196	7835
632	191	13317
1045	3	13065
14490	68	12588
6328	41	3621
8685	47	13306
4566	191	923
4197	191	464
6789	205	14452
7613	191	4396
3534	85	4497
2627	32	11549
3372	89	4940
2356	68	6633
4844	86	4353
655	186	8663
10650	183	9734
2526	29	1843
11044	96	2020
12781	96	8495
8658	209	14334
2311	31	2289
4355	52	8656
4854	13	12005
1650	11	1851
9833	58	13600
1505	171	11910
585	8	3534
6526	159	2244
12652	10	6832
12004	212	2389
1066	200	4693
12479	1	12399
10807	218	266
6820	3	11232
12493	14	8345
641	68	3508
7109	96	9197
7665	157	411
9176	200	3984
7791	140	13951
12160	126	12160
9518	83	9569
13932	5	5356
10782	96	6528
13604	139	13229
5604	183	3671
1632	108	8227
11881	126	11881
922	190	11244
8075	87	1101
6980	33	425
12047	71	5166
12033	9	4238
7433	68	6337
505	59	7563
8905	190	11415
7439	102	2327
11115	200	5036
5562	210	1090
10852	10	11323
4068	55	4068
638	10	2744
12962	10	8590
44	200	4693
12322	96	5621
5125	73	10390
9043	68	8224
4588	196	7835
4458	129	2458
2578	191	8527
7699	140	4401
197	183	9142
1306	95	3929
10512	140	12747
11069	6	5934
2674	188	10390
12552	5	5356
14088	96	11510
6507	62	4455
2895	9	4233
8929	10	11218
2668	158	1873
8137	39	10532
13389	147	12234
11471	149	7253
648	9	7963
12942	196	7835
9777	50	10165
10520	13	12551
12589	85	5919
2110	192	11217
10357	166	2067
10934	10	1805
2242	223	1181
2883	191	4396
6474	80	12977
448	9	3408
3423	140	6856
7681	85	8432
1457	96	8568
5656	85	8432
5275	95	3929
3011	148	8036
11586	199	11682
3058	12	9007
448	68	3844
7298	55	7298
11892	196	7835
388	99	10175
526	8	11232
510	186	5420
753	99	7787
3480	5	12525
10582	4	522
2548	159	3184
10133	186	8663
2819	50	10165
2907	10	6980
12847	96	13177
2234	188	9784
6354	100	12507
7539	41	3549
4915	96	6565
5621	129	11365
10303	9	8209
11680	85	9767
12648	86	9096
14191	131	4370
3545	227	10285
13931	86	4353
9893	10	10256
3041	68	6970
10911	68	6599
13932	3	1306
5072	9	4350
11358	12	9572
8899	9	6481
8723	61	1988
14473	9	12551
2698	9	12552
9395	186	8663
9922	96	6536
7934	180	5460
139	85	11429
14288	120	13143
4710	11	5456
9207	96	9061
4136	6	12798
13502	190	12737
9784	140	8152
11044	75	9784
8750	191	4396
4569	68	6766
3593	96	9061
5450	10	5171
4811	6	9001
6363	85	1777
7869	157	11841
7680	176	10770
8257	85	4497
2689	158	5806
7074	200	3984
10421	59	524
11404	4	11943
7488	10	9223
12653	89	11310
7834	9	8665
7617	9	11335
13094	157	2680
4508	178	5248
10132	80	3960
13274	10	7250
13532	4	3125
11699	105	3502
13958	96	10796
1212	34	4186
308	157	11842
13719	14	11286
2673	172	10390
8732	85	8432
7145	10	6999
13379	162	9347
4355	52	3378
13479	188	10390
1279	186	8663
13130	68	6843
1568	196	1553
8771	149	1973
5171	12	2601
4750	3	11686
10037	10	9406
12905	143	6432
4566	68	4761
12717	9	12003
5611	157	308
10563	73	5621
2698	188	10390
5279	4	5079
8287	22	561
13113	100	7528
1371	149	2767
13332	155	12473
9930	220	9625
5770	186	8663
4890	3	11232
8865	10	5472
9647	211	4307
980	3	11680
4717	85	8683
10412	138	10532
2806	158	11841
12510	6	4773
3629	59	3672
14007	10	2922
1271	85	7790
5069	11	9533
12416	82	8212
4355	52	5400
2125	163	9191
5525	173	12644
788	191	12061
10187	11	368
8031	9	6479
12406	9	7408
1045	3	7089
8470	96	5700
1374	9	10607
3683	10	10214
7683	186	8663
4830	180	3831
6060	152	5910
7017	188	11496
4331	59	2601
7835	184	1243
3984	209	12222
5486	156	3968
7194	191	4441
13416	142	10328
9990	85	1729
5036	209	6362
4009	52	1419
12488	66	10532
7108	96	5621
14017	89	5345
7699	140	8629
12052	4	4294
8187	190	9269
5572	196	7835
6058	115	12697
5194	183	13301
514	188	10390
736	68	14017
13393	3	12047
4987	86	4353
8989	10	9281
8067	129	4392
12543	5	6836
8425	188	10390
6789	205	7156
4693	209	2190
5578	105	7466
3869	209	2520
9632	78	4539
3817	79	12503
2362	50	10165
7900	11	11402
172	129	8126
8850	10	3024
10390	129	14293
1570	11	6172
3821	186	8663
7238	10	5126
11409	4	8124
6928	61	7653
11015	10	11375
8197	89	2287
5411	11	74
1346	96	13177
1286	159	695
12556	191	11852
10430	85	6466
2686	9	4227
12406	190	12737
9947	49	1310
4292	3	288
11404	3	8916
4896	10	2700
9563	165	13212
11991	191	13803
10069	99	3240
8526	89	4940
13094	157	5052
6273	58	434
9767	140	14465
3651	4	13990
8297	7	10909
4290	3	12913
12569	4	9202
4915	14	9761
912	10	4896
9636	89	4964
10917	191	10485
363	68	4175
7160	183	5569
12817	188	10390
8445	6	2341
4762	96	2067
12331	6	3185
3408	4	448
10417	74	3929
9865	177	3646
2326	85	11021
5275	85	9091
8400	9	4678
2829	148	5043
6985	33	6783
799	9	1299
10609	73	9784
2211	43	10532
4509	13	8109
3217	9	11005
2181	10	8187
7122	95	3929
10351	3	9139
13901	138	10532
10757	107	1614
9645	186	8663
4355	52	2158
1836	147	14174
5352	7	73
4611	31	5875
12784	6	4541
13995	185	6778
12658	92	11951
4085	9	10608
11163	4	10210
2185	128	2462
13320	58	2070
9691	9	8427
6523	96	13177
8687	12	12709
6993	96	10390
881	159	2742
5159	141	8593
3145	66	2178
11287	85	4836
3634	50	10165
11951	68	11432
5615	11	11819
8069	129	11994
3273	225	6427
8109	4	5615
2209	191	1267
12132	85	9767
10503	68	10491
934	204	1442
2351	68	9622
4040	200	3984
12567	5	11106
14243	14	896
12969	9	6820
12624	143	78
10	127	12940
4210	209	14344
3273	191	4396
3093	166	12977
7843	89	10690
2454	19	12743
10385	7	6172
7833	105	12693
1794	64	5526
3795	96	2253
10814	28	4781
5901	183	1057
5346	191	4396
296	190	12309
6403	158	6921
2229	190	13812
7310	36	6637
10700	13	4953
3620	31	2279
7001	10	7004
2077	146	5910
12973	128	8830
13474	186	8663
13791	6	5249
1366	11	9760
2655	158	5806
4968	6	2770
1679	150	13033
1497	149	663
8512	191	923
5017	9	6479
5380	10	3720
9990	89	11310
2026	9	3455
3802	86	4353
9291	166	3147
3918	180	13118
2421	33	1543
12364	183	2623
5344	89	10690
10903	53	10081
7614	196	7835
9581	115	10007
6820	3	383
14335	0	2389
4103	59	4293
10198	89	11310
13387	11	3839
14233	196	7835
7304	3	14461
6195	166	13177
2389	209	3864
11271	80	3960
5544	100	3503
9513	158	14392
13595	158	9092
13332	155	5910
8121	226	10390
1339	80	7448
13026	203	7757
3360	85	1696
4420	60	4420
4755	206	3268
4789	3	3958
4332	5	4968
5581	88	6333
5497	96	6160
13958	13	11946
13407	234	7127
2680	158	12301
12544	3	10910
9520	92	12557
1808	58	7228
8266	199	3984
3126	70	288
11768	50	10165
7733	50	10165
1576	19	12988
13480	149	9735
9226	10	8865
10981	11	4874
2841	10	11334
13024	203	2412
4693	209	7184
10342	3	11458
3995	191	6121
9517	86	9096
10390	144	11311
11965	11	12630
13980	219	6816
7904	12	8070
1401	159	3184
567	148	13094
997	188	10390
672	113	4095
5611	158	4849
22	68	10565
2990	68	13296
8943	93	10362
2915	10	3042
11434	198	1874
3198	186	8663
9480	148	3342
6783	33	6985
2872	9	4219
14356	125	13825
10390	129	8062
10019	235	9559
10390	129	14370
11466	69	2224
11510	176	7464
2700	148	6138
7433	191	11852
4520	70	11088
35	159	2951
7492	14	8904
9837	55	9837
10308	105	7466
8878	165	12964
1123	208	10874
12935	12	13377
6921	158	7665
3614	10	3540
9638	93	6713
844	159	5145
8422	199	4693
4616	50	10165
5036	209	5698
9429	12	8565
9113	38	8072
3279	183	650
1684	9	3647
11471	149	7088
9755	52	5399
3248	188	6529
11874	6	3814
4042	210	1090
5638	227	9136
12407	200	3984
13997	68	7385
1288	166	2009
13620	138	10532
13529	127	12940
4474	11	9960
10351	3	7274
3754	3	10701
4355	52	14006
11476	131	4574
9543	68	3837
8523	10	9087
5780	196	7835
13065	13	13932
927	158	308
11465	145	10079
2550	58	8759
12751	141	2787
9734	33	3986
9546	86	4353
2661	9	4219
1605	68	1166
6686	85	8432
7080	9	4227
628	149	2480
989	190	8079
5052	157	13331
3908	14	7075
11144	85	5919
5165	204	12783
7304	3	14016
536	10	4839
7832	191	923
11473	129	7193
8490	115	9998
543	150	8888
12977	163	9191
11404	4	1208
2466	13	7962
4984	201	12222
5360	7	11585
9497	102	13117
11650	85	6259
8161	12	7892
343	149	5063
5836	176	10693
7835	184	13627
7767	12	8882
4393	210	9984
8640	186	5420
10575	3	5566
14373	186	8663
10390	129	8028
2317	159	12362
2139	191	6121
341	81	12098
3489	191	1370
228	148	2680
9478	185	8044
11470	149	7838
6638	145	4766
9647	212	3376
7768	68	4179
5558	10	9114
1345	188	11497
12322	96	8495
11396	199	4693
3322	10	11556
8330	177	3280
308	156	9680
5577	195	10886
4693	209	4316
6491	157	9596
10644	5	4811
11131	39	10532
1101	191	11863
6307	183	9050
2702	10	2733
8183	192	12088
13329	157	10945
2217	165	12964
10441	6	9450
10032	0	8658
7573	96	10390
11868	9	6344
2291	196	1553
7536	68	10635
5910	157	2472
791	173	9901
668	85	6377
10976	147	432
11047	69	2224
9954	129	9795
13510	141	11551
3850	11	12502
8759	117	8844
4373	5	7996
12300	16	12580
4136	6	1980
738	99	8339
13430	161	7748
2495	15	3533
11291	131	4574
1624	108	7168
2549	9	4905
9554	10	9242
12522	186	8663
12548	3	1271
10067	12	12717
11499	9	4332
2744	148	2668
10609	86	2386
3272	10	4818
7407	233	10668
2922	10	5180
9784	176	9794
7957	100	6663
11369	96	7103
349	63	4539
9988	185	1557
4457	32	8646
7491	4	6832
8957	188	1087
1710	10	9117
5836	165	13381
9237	96	11983
1414	147	11918
2786	190	7448
2743	189	14222
3432	109	9322
9012	148	308
7835	184	13949
2340	58	7779
14340	89	10690
5036	209	12885
1460	83	11322
2422	158	13335
7735	212	8112
5106	3	379
13180	96	11572
10829	12	9573
11532	181	9141
8624	68	7092
13026	203	1795
13092	140	2764
7697	12	11013
11795	96	11983
3075	203	169
8427	3	12613
12047	73	10390
2232	11	4759
9182	12	2339
4699	159	696
13925	68	3182
11772	86	4353
13254	127	12940
6313	12	4710
9760	96	12741
6118	42	2702
4481	157	5910
5603	71	6533
5611	154	4284
1601	191	4441
538	68	11088
6331	10	6213
9003	191	6121
577	9	1326
4598	73	10390
5303	129	14182
4651	188	10390
3838	9	3561
3753	10	6635
7957	100	12182
6528	163	10920
5611	154	1869
2402	68	14464
8749	71	6188
2976	183	3966
2815	59	5933
11495	216	6822
4355	52	6256
5194	183	4280
4312	68	9863
4128	96	10390
336	222	9829
5752	156	458
9243	213	3869
13382	11	11656
9020	199	4693
10642	11	10857
10445	86	8759
6459	5	8445
2868	186	8663
8496	154	36
6691	44	5167
12720	67	4353
5433	13	7326
12606	5	5352
6299	96	5176
1317	93	8472
2344	183	9950
11196	33	11492
6354	11	7908
11583	183	9814
11718	9	4225
698	52	8950
12567	3	1635
7841	52	2684
12444	149	12826
12548	3	3191
3548	11	481
2668	158	11763
12875	13	7508
8949	85	8432
5815	50	10165
13791	7	12897
4313	196	7835
11289	50	10165
5277	149	648
2098	196	7835
4009	52	1229
6510	199	11682
12517	191	1370
11070	87	9620
5183	157	9532
13380	162	11845
11152	10	9763
5043	158	2680
2808	188	4458
1379	178	10921
2650	68	10434
8036	158	2668
3452	5	2066
5193	4	3197
1528	68	10771
8281	3	9139
10941	73	10390
409	89	11310
4862	89	490
12935	70	9411
12931	85	6433
8445	6	3667
506	9	3754
13410	9	1295
14150	125	13363
9903	7	12344
5274	9	6487
6491	157	6497
10534	149	194
6616	58	8474
10050	12	11089
5611	156	2480
9746	191	1259
796	191	4396
5844	166	7349
13082	8	14408
987	188	4458
3457	80	13118
8112	209	6128
606	19	4425
6572	158	4751
8459	4	5725
11356	6	8132
1010	157	1392
9719	10	7518
8149	13	6487
10656	10	4145
10344	3	4180
13254	138	10532
6046	9	7964
3216	10	5669
3984	209	11380
957	152	4272
105	149	2860
285	192	13252
14086	85	9767
3183	13	12552
5185	149	501
5146	10	2256
3717	12	3962
171	9	7963
7519	89	3225
12454	58	8474
11043	59	5146
1245	5	1255
7108	96	8116
10829	10	2581
5134	208	7096
6397	31	2071
11047	10	13707
3268	56	1964
10390	124	13832
5606	10	4474
3986	11	11800
10088	89	10690
10390	124	13639
9640	100	6143
164	9	12569
4555	10	6791
11474	105	12693
7360	13	3561
9813	164	4586
1664	80	11438
7694	106	440
8665	4	10907
4415	199	3984
4818	11	14016
11682	209	3256
11049	203	13354
11158	191	6121
9087	11	8271
11974	9	10607
11374	10	8617
6712	100	8657
3290	113	6537
7205	44	3925
1746	186	8663
10865	196	1553
1149	178	5946
13053	93	798
4367	9	5487
7489	12	10622
7014	67	4353
5929	11	12130
11467	46	10532
8496	158	2680
12543	3	13108
12926	96	8500
434	61	4353
4730	0	8658
6253	68	6365
11767	177	956
3837	96	9784
8429	85	6259
13984	115	4072
13240	9	10278
12376	4	286
4143	159	11830
5822	233	14337
7792	73	5621
425	12	10590
8886	58	8474
3192	10	8523
9784	129	1383
1654	191	11852
9146	140	12626
14073	16	8541
8196	223	5816
4870	209	3538
7699	140	3835
11983	136	10390
2815	59	2676
13048	114	4888
2585	196	7835
10973	191	11863
10091	85	9767
12489	55	12489
8206	200	3984
1672	188	4458
4136	6	7206
1980	196	7835
5904	63	10532
7995	186	8663
13067	88	10279
11873	191	13803
10040	58	5764
6526	170	305
3718	68	3182
5284	189	14416
11235	189	11318
6486	173	8079
5387	224	11343
6966	50	10165
12861	14	9688
2895	68	7792
1482	9	5087
13209	234	11845
6926	10	538
5661	175	9862
6278	196	1553
2468	33	7072
3237	10	8070
11183	85	1555
1654	186	8663
1665	109	1632
79	12	4418
9327	232	13968
13932	3	11146
1997	188	8094
5577	188	10390
1966	58	6109
2394	57	8327
8556	171	3960
7304	3	14470
8032	3	2681
2797	191	11863
12360	198	4021
4315	230	1374
6124	185	9849
11413	210	9984
7791	140	1446
11484	96	9197
4896	116	2727
3915	97	5176
11819	96	6160
8745	230	11963
14169	176	3991
3023	68	5980
1962	152	9092
9149	228	4353
8536	89	10094
11781	15	67
7131	9	12533
7892	10	9409
498	171	7448
10348	192	13252
10763	191	4441
6507	62	177
1128	149	14415
11098	6	3476
14047	89	10651
12271	6	1649
13540	120	1257
544	9	11946
2939	11	10725
7128	50	10165
12882	27	744
6528	129	3231
3835	50	10165
9512	3	7267
4549	33	1133
6779	199	5036
6876	191	11246
6800	190	1913
3959	95	3929
12532	3	13917
4103	50	10165
9557	115	10897
1216	50	10165
635	68	12631
243	183	3217
13594	131	4267
12464	96	11510
4176	10	5274
2425	199	11682
8781	190	2364
980	3	9366
5052	157	13332
5494	55	5494
2952	50	10165
891	58	1990
8964	183	886
1631	108	7708
12279	8	585
11754	80	2119
13174	5	11098
6476	10	363
14052	15	9405
2606	188	11497
10761	78	10532
5230	96	11311
8565	12	12147
13512	96	6528
9974	188	9784
14026	12	3722
4882	4	7759
13335	158	5043
12398	10	5451
8388	11	5003
6318	203	1811
4884	209	12943
4710	10	3671
12412	148	5043
1271	13	3745
73	14	11111
